Date,Consensus Mean,Consensus High,Consensus Low,Actual,,,,
Jan-24-2024,8.3,9.5,7.3,7.99,,,,
Jan-25-2024,8.3,9.5,7.3,7.97,,,,
Jan-26-2024,8.3,9.5,7.3,7.97,,,,
Jan-27-2024,8.3,9.5,7.3,7.97,,,,
Jan-28-2024,8.3,9.5,7.3,7.97,,,,
Jan-29-2024,8.3,9.5,7.3,8,,,,
Jan-30-2024,8.3,9.5,7.3,7.94,,,,
Jan-31-2024,8.3,9.5,7.3,8.14,,,,
Feb-01-2024,8.3,9.5,7.3,8,,,,
Feb-02-2024,8.3,9.5,7.3,8.01,,,,
Feb-03-2024,8.3,9.5,7.3,8.01,,,,
Feb-04-2024,8.3,9.5,7.3,8.01,,,,
Feb-05-2024,8.3,9.5,7.3,7.98,,,,
Feb-06-2024,8.3,9.5,7.3,7.98,,,,
Feb-07-2024,8.3,9.5,7.3,8.03,,,,
Feb-08-2024,8.31,9.5,7.3,8.15,,,,
Feb-09-2024,8.31,9.5,7.3,8.05,,,,
Feb-10-2024,8.31,9.5,7.3,8.05,,,,
Feb-11-2024,8.31,9.5,7.3,8.05,,,,
Feb-12-2024,8.31,9.5,7.3,8.03,,,,
Feb-13-2024,8.31,9.5,7.3,8.1,,,,
Feb-14-2024,8.31,9.5,7.3,8,,,,
Feb-15-2024,8.31,9.5,7.3,8.04,,,,
Feb-16-2024,8.31,9.5,7.3,8.06,,,,
Feb-17-2024,8.31,9.5,7.3,8.06,,,,
Feb-18-2024,8.31,9.5,7.3,8.06,,,,
Feb-19-2024,8.31,9.5,7.3,8.09,,,,
Feb-20-2024,8.31,9.5,7.3,8.22,,,,
Feb-21-2024,8.31,9.5,7.3,8.09,,,,
Feb-22-2024,8.31,9.5,7.3,8.12,,,,
Feb-23-2024,8.31,9.5,7.3,8.18,,,,
Feb-24-2024,8.31,9.5,7.3,8.18,,,,
Feb-25-2024,8.31,9.5,7.3,8.18,,,,
Feb-26-2024,8.17,9.3,7.3,7.72,,,,
Feb-27-2024,8.15,9.3,7.3,7.56,,,,
Feb-28-2024,8.15,9.3,7.3,7.38,,,,
Feb-29-2024,8.15,9.3,7.3,7.32,,,,
Mar-01-2024,8.15,9.3,7.3,7.52,,,,
Mar-02-2024,8.15,9.3,7.3,7.52,,,,
Mar-03-2024,8.15,9.3,7.3,7.52,,,,
Mar-04-2024,8.15,9.3,7.3,7.59,,,,
Mar-05-2024,8.16,9.3,7.3,7.85,,,,
Mar-06-2024,8.16,9.3,7.3,7.92,,,,
Mar-07-2024,8.16,9.3,7.3,7.75,,,,
Mar-08-2024,8.16,9.3,7.3,7.99,,,,
Mar-09-2024,8.16,9.3,7.3,7.99,,,,
Mar-10-2024,8.16,9.3,7.3,7.99,,,,
Mar-11-2024,8.16,9.3,7.3,7.95,,,,
Mar-12-2024,8.16,9.3,7.3,7.91,,,,
Mar-13-2024,8.16,9.3,7.3,7.88,,,,
Mar-14-2024,8.16,9.3,7.3,7.83,,,,
Mar-15-2024,8.16,9.3,7.3,7.9,,,,
Mar-16-2024,8.16,9.3,7.3,7.9,,,,
Mar-17-2024,8.16,9.3,7.3,7.9,,,,
Mar-18-2024,8.16,9.3,7.3,7.83,,,,
Mar-19-2024,8.16,9.3,7.3,7.74,,,,
Mar-20-2024,8.16,9.3,7.3,7.61,,,,
Mar-21-2024,8.16,9.3,7.3,7.6,,,,
Mar-22-2024,8.23,9.3,7.3,7.68,,,,
Mar-23-2024,8.23,9.3,7.3,7.68,,,,
Mar-24-2024,8.23,9.3,7.3,7.68,,,,
Mar-25-2024,8.23,9.3,7.3,7.65,,,,
Mar-26-2024,8.23,9.3,7.3,7.65,,,,
Mar-27-2024,8.23,9.3,7.3,7.78,,,,
Mar-28-2024,8.23,9.3,7.3,7.86,,,,
Mar-29-2024,8.23,9.3,7.3,7.86,,,,
Mar-30-2024,8.23,9.3,7.3,7.86,,,,
Mar-31-2024,8.23,9.3,7.3,7.86,,,,
Apr-01-2024,8.23,9.3,7.3,7.86,,,,
Apr-02-2024,8.23,9.3,7.3,7.98,,,,
Apr-03-2024,8.24,9.3,7.3,7.72,,,,
Apr-04-2024,8.24,9.3,7.3,7.76,,,,
Apr-05-2024,8.26,9.3,7.3,7.69,,,,
Apr-06-2024,8.26,9.3,7.3,7.69,,,,
Apr-07-2024,8.26,9.3,7.3,7.69,,,,
Apr-08-2024,8.26,9.3,7.3,7.81,,,,
Apr-09-2024,8.26,9.3,7.3,7.82,,,,
Apr-10-2024,8.26,9.3,7.3,7.79,,,,
Apr-11-2024,8.26,9.3,7.3,7.7,,,,
Apr-12-2024,8.26,9.3,7.3,7.76,,,,
Apr-13-2024,8.26,9.3,7.3,7.76,,,,
Apr-14-2024,8.26,9.3,7.3,7.76,,,,
Apr-15-2024,8.26,9.3,7.3,7.75,,,,
Apr-16-2024,8.26,9.3,7.3,7.52,,,,
Apr-17-2024,8.26,9.3,7.3,7.61,,,,
Apr-18-2024,8.26,9.3,7.3,7.56,,,,
Apr-19-2024,8.26,9.3,7.3,7.39,,,,
Apr-20-2024,8.26,9.3,7.3,7.39,,,,
Apr-21-2024,8.26,9.3,7.3,7.39,,,,
Apr-22-2024,8.26,9.3,7.3,7.55,,,,
Apr-23-2024,8.26,9.3,7.3,7.59,,,,
Apr-24-2024,8.26,9.3,7.3,7.56,,,,
Apr-25-2024,8.19,9.3,7.3,7.56,,,,
Apr-26-2024,8.19,9.3,7.3,7.31,,,,
Apr-27-2024,8.19,9.3,7.3,7.31,,,,
Apr-28-2024,8.19,9.3,7.3,7.31,,,,
Apr-29-2024,8.19,9.3,7.3,7.5,,,,
Apr-30-2024,8.19,9.3,7.3,7.45,,,,
May-01-2024,8.19,9.3,7.3,7.22,,,,
May-02-2024,8.19,9.3,7.3,7.23,,,,
May-03-2024,8.19,9.3,7.3,7.25,,,,
May-04-2024,8.19,9.3,7.3,7.25,,,,
May-05-2024,8.19,9.3,7.3,7.25,,,,
May-06-2024,8.19,9.3,7.3,7.28,,,,
May-07-2024,8.19,9.3,7.3,7.65,,,,
May-08-2024,8.19,9.3,7.3,7.56,,,,
May-09-2024,8.19,9.3,7.3,7.46,,,,
May-10-2024,8.19,9.3,7.3,7.46,,,,
May-11-2024,8.19,9.3,7.3,7.46,,,,
May-12-2024,8.19,9.3,7.3,7.46,,,,
May-13-2024,8.19,9.3,7.3,7.51,,,,
May-14-2024,8.19,9.3,7.3,7.45,,,,
May-15-2024,8.19,9.3,7.3,7.47,,,,
May-16-2024,8.19,9.3,7.3,7.34,,,,
May-17-2024,8.19,9.3,7.3,7.14,,,,
May-18-2024,8.19,9.3,7.3,7.14,,,,
May-19-2024,8.13,9.3,7.3,7.14,,,,
May-20-2024,8.13,9.3,7.3,7.12,,,,
May-21-2024,8.13,9.3,7.3,7.08,,,,
May-22-2024,8.13,9.3,7.3,7.05,,,,
May-23-2024,8.13,9.3,7.3,7.14,,,,
May-24-2024,8.13,9.3,7.3,7.06,,,,
May-25-2024,8.13,9.3,7.3,7.06,,,,
May-26-2024,8.13,9.3,7.3,7.06,,,,
May-27-2024,8.13,9.3,7.3,7.15,,,,
May-28-2024,8.13,9.3,7.3,7.18,,,,
May-29-2024,8.13,9.3,7.3,7.27,,,,
May-30-2024,8.13,9.3,7.3,7.36,,,,
May-31-2024,8.13,9.3,7.3,7.44,,,,
Jun-01-2024,8.13,9.3,7.3,7.44,,,,
Jun-02-2024,8.13,9.3,7.3,7.44,,,,
Jun-03-2024,8.13,9.3,7.3,7.52,,,,
Jun-04-2024,8.13,9.3,7.3,7.4,,,,
Jun-05-2024,8.13,9.3,7.3,7.46,,,,
Jun-06-2024,8.13,9.3,7.3,7.54,,,,
Jun-07-2024,8.13,9.3,7.3,7.58,,,,
Jun-08-2024,8.13,9.3,7.3,7.58,,,,
Jun-09-2024,8.13,9.3,7.3,7.58,,,,
Jun-10-2024,8.13,9.3,7.3,7.58,,,,
Jun-11-2024,8.13,9.3,7.3,7.47,,,,
Jun-12-2024,8.13,9.3,7.3,7.4,,,,
Jun-13-2024,8.13,9.3,7.3,7.36,,,,
Jun-14-2024,8.13,9.3,7.3,7.33,,,,
Jun-15-2024,8.13,9.3,7.3,7.33,,,,
Jun-16-2024,8.13,9.3,7.3,7.33,,,,
Jun-17-2024,8.13,9.3,7.3,7.5,,,,
Jun-18-2024,8.13,9.3,7.3,7.53,,,,
Jun-19-2024,8.13,9.3,7.3,7.3,,,,
Jun-20-2024,8.13,9.3,7.3,7.23,,,,
Jun-21-2024,8.13,9.3,7.3,7.33,,,,
Jun-22-2024,8.13,9.3,7.3,7.33,,,,
Jun-23-2024,8.13,9.3,7.3,7.33,,,,
Jun-24-2024,8.13,9.3,7.3,7.32,,,,
Jun-25-2024,8.19,9.3,7.3,7.3,,,,
Jun-26-2024,8.19,9.3,7.3,7.34,,,,
Jun-27-2024,8.19,9.3,7.3,7.35,,,,
Jun-28-2024,8.19,9.3,7.3,7.35,,,,
Jun-29-2024,8.19,9.3,7.3,7.35,,,,
Jun-30-2024,8.19,9.3,7.3,7.35,,,,
Jul-01-2024,8.16,8.9,7.3,7.25,,,,
Jul-02-2024,8.18,8.9,7.35,7.17,,,,
Jul-03-2024,8.18,8.9,7.35,7.11,,,,
Jul-04-2024,8.18,8.9,7.35,7.12,,,,
Jul-05-2024,8.18,8.9,7.35,6.98,,,,
Jul-06-2024,8.18,8.9,7.35,6.98,,,,
Jul-07-2024,8.18,8.9,7.35,6.98,,,,
Jul-08-2024,8.18,8.9,7.35,6.9,,,,
Jul-09-2024,8.18,8.9,7.35,6.88,,,,
Jul-10-2024,8.18,8.9,7.35,6.9,,,,
Jul-11-2024,8.18,8.9,7.35,6.95,,,,
Jul-12-2024,8.18,8.9,7.35,6.94,,,,
Jul-13-2024,8.18,8.9,7.35,6.94,,,,
Jul-14-2024,8.16,8.9,7.35,6.94,,,,
Jul-15-2024,8.16,8.9,7.35,6.99,,,,
Jul-16-2024,8.12,8.9,7.35,7.06,,,,
Jul-17-2024,8.12,8.9,7.35,7.11,,,,
Jul-18-2024,8.12,8.9,7.35,7.15,,,,
Jul-19-2024,8.12,8.9,7.35,7.12,,,,
Jul-20-2024,8.12,8.9,7.35,7.12,,,,
Jul-21-2024,8.12,8.9,7.35,7.12,,,,
Jul-22-2024,8.12,8.9,7.35,7.12,,,,
Jul-23-2024,8.12,8.9,7.35,7.2,,,,
Jul-24-2024,8.08,8.65,7.35,7.24,,,,
Jul-25-2024,8.08,8.65,7.35,7.19,,,,
Jul-26-2024,8.08,8.65,7.35,7.23,,,,
Jul-27-2024,8.08,8.65,7.35,7.23,,,,
Jul-28-2024,8.08,8.65,7.35,7.23,,,,
Jul-29-2024,8.08,8.65,7.35,7.19,,,,
Jul-30-2024,8.08,8.65,7.35,7.27,,,,
Jul-31-2024,8.08,8.65,7.35,7.53,,,,
Aug-01-2024,8.08,8.65,7.35,7.52,,,,
Aug-02-2024,8.08,8.65,7.35,7.45,,,,
Aug-03-2024,8.08,8.65,7.35,7.45,,,,
Aug-04-2024,8.08,8.65,7.35,7.45,,,,
Aug-05-2024,8.08,8.65,7.35,7.02,,,,
Aug-06-2024,8.08,8.65,7.35,6.94,,,,
Aug-07-2024,8.08,8.65,7.35,7.06,,,,
Aug-08-2024,8.08,8.65,7.35,7.07,,,,
Aug-09-2024,8.08,8.65,7.35,7.19,,,,
Aug-10-2024,8.08,8.65,7.35,7.19,,,,
Aug-11-2024,8.08,8.65,7.35,7.19,,,,
Aug-12-2024,8.08,8.65,7.35,7.23,,,,
Aug-13-2024,8.08,8.65,7.35,7.16,,,,
Aug-14-2024,8.08,8.65,7.35,7.22,,,,
Aug-15-2024,8.08,8.65,7.35,7.29,,,,
Aug-16-2024,8.08,8.65,7.35,7.32,,,,
Aug-17-2024,8.08,8.65,7.35,7.32,,,,
Aug-18-2024,8.08,8.65,7.35,7.32,,,,
Aug-19-2024,8.08,8.65,7.35,7.39,,,,
Aug-20-2024,8.08,8.65,7.35,7.39,,,,
Aug-21-2024,8.08,8.65,7.35,7.3,,,,
Aug-22-2024,8.08,8.65,7.35,7.23,,,,
Aug-23-2024,8.08,8.65,7.35,7.27,,,,
Aug-24-2024,8.08,8.65,7.35,7.27,,,,
Aug-25-2024,8.08,8.65,7.35,7.27,,,,
Aug-26-2024,7.4,8.5,6.25,5.98,,,,
Aug-27-2024,7.25,8.5,6.25,6.25,,,,
Aug-28-2024,7.25,8.5,6.25,6.35,,,,
Aug-29-2024,7.25,8.5,6.25,6.3,,,,
Aug-30-2024,7.25,8.5,6.25,6.26,,,,
Aug-31-2024,7.25,8.5,6.25,6.26,,,,
Sep-01-2024,7.25,8.5,6.25,6.26,,,,
Sep-02-2024,7.25,8.5,6.25,6.42,,,,
Sep-03-2024,7.25,8.5,6.25,6.21,,,,
Sep-04-2024,7.25,8.5,6.25,6.25,,,,
Sep-05-2024,7.25,8.5,6.25,6.02,,,,
Sep-06-2024,7.25,8.5,6.25,6.01,,,,
Sep-07-2024,7.25,8.5,6.25,6.01,,,,
Sep-08-2024,7.25,8.5,6.25,6.01,,,,
Sep-09-2024,7.25,8.5,6.25,5.63,,,,
Sep-10-2024,7.25,8.5,6.25,5.77,,,,
Sep-11-2024,7.25,8.5,6.25,5.71,,,,
Sep-12-2024,7.25,8.5,6.25,5.88,,,,
Sep-13-2024,7.25,8.5,6.25,5.84,,,,
Sep-14-2024,7.25,8.5,6.25,5.84,,,,
Sep-15-2024,7.25,8.5,6.25,5.84,,,,
Sep-16-2024,7.25,8.5,6.25,5.74,,,,
Sep-17-2024,7.25,8.5,6.25,5.8,,,,
Sep-18-2024,7.25,8.5,6.25,5.73,,,,
Sep-19-2024,7.25,8.5,6.25,5.72,,,,
Sep-20-2024,7.25,8.5,6.25,5.82,,,,
Sep-21-2024,7.25,8.5,6.25,5.82,,,,
Sep-22-2024,7.25,8.5,6.25,5.82,,,,
Sep-23-2024,7.25,8.5,6.25,5.74,,,,
Sep-24-2024,7.25,8.5,6.25,5.74,,,,
Sep-25-2024,7.25,8.5,6.25,5.77,,,,
Sep-26-2024,7.25,8.5,6.25,5.91,,,,
Sep-27-2024,7.15,8.5,6.25,5.93,,,,
Sep-28-2024,7.15,8.5,6.25,5.93,,,,
Sep-29-2024,7.15,8.5,6.25,5.93,,,,
Sep-30-2024,7.15,8.5,6.25,5.94,,,,
Oct-01-2024,7.2,8.5,6.3,5.92,,,,
Oct-02-2024,7.2,8.5,6.3,5.95,,,,
Oct-03-2024,7.2,8.5,6.3,5.95,,,,
Oct-04-2024,7.2,8.5,6.3,5.97,,,,
Oct-05-2024,7.2,8.5,6.3,5.97,,,,
Oct-06-2024,7.2,8.5,6.3,5.97,,,,
Oct-07-2024,7.2,8.5,6.3,6.01,,,,
Oct-08-2024,7.2,8.5,6.3,6,,,,
Oct-09-2024,7.2,8.5,6.3,6.08,,,,
Oct-10-2024,7.2,8.5,6.3,6.07,,,,
Oct-11-2024,7.2,8.5,6.3,6.08,,,,
Oct-12-2024,7.2,8.5,6.3,6.08,,,,
Oct-13-2024,7.2,8.5,6.3,6.08,,,,
Oct-14-2024,7.2,8.5,6.3,6.04,,,,
Oct-15-2024,7.2,8.5,6.3,6.16,,,,
Oct-16-2024,7.2,8.5,6.3,6.06,,,,
Oct-17-2024,7.2,8.5,6.3,6.09,,,,
Oct-18-2024,7.2,8.5,6.3,6.03,,,,
Oct-19-2024,7.2,8.5,6.3,6.03,,,,
Oct-20-2024,7.2,8.5,6.3,6.03,,,,
Oct-21-2024,7.2,8.5,6.3,6.03,,,,
Oct-22-2024,7.11,8.5,6.3,5.95,,,,
Oct-23-2024,7.11,8.5,6.3,5.95,,,,
Oct-24-2024,7.11,8.5,6.3,5.94,,,,
Oct-25-2024,7.11,8.5,6.3,5.96,,,,
Oct-26-2024,7.11,8.5,6.3,5.96,,,,
Oct-27-2024,7.11,8.5,6.3,5.96,,,,
Oct-28-2024,7.11,8.5,6.3,5.91,,,,
Oct-29-2024,7.11,8.5,6.3,5.88,,,,
Oct-30-2024,7.11,8.5,6.3,5.82,,,,
Oct-31-2024,7.11,8.5,6.3,5.78,,,,
Nov-01-2024,7.11,8.5,6.3,5.81,,,,
Nov-02-2024,7.11,8.5,6.3,5.81,,,,
Nov-03-2024,7.11,8.5,6.3,5.81,,,,
Nov-04-2024,7.11,8.5,6.3,5.83,,,,
Nov-05-2024,7.11,8.5,6.3,5.81,,,,
Nov-06-2024,7.11,8.5,6.3,5.92,,,,
Nov-07-2024,7.09,8.5,6.3,6.03,,,,
Nov-08-2024,7.09,8.5,6.3,6.08,,,,
Nov-09-2024,7.09,8.5,6.3,6.08,,,,
Nov-10-2024,7.09,8.5,6.3,6.08,,,,
Nov-11-2024,7.09,8.5,6.3,6,,,,
Nov-12-2024,6.86,8.5,5.45,5.96,,,,
Nov-13-2024,6.84,8.5,5.45,5.7,,,,
Nov-14-2024,6.84,8.5,5.45,5.71,,,,
Nov-15-2024,6.82,8.5,5.45,5.79,,,,
Nov-16-2024,6.82,8.5,5.45,5.79,,,,
Nov-17-2024,6.82,8.5,5.45,5.79,,,,
Nov-18-2024,6.82,8.5,5.45,5.73,,,,
Nov-19-2024,6.82,8.5,5.45,5.75,,,,
Nov-20-2024,6.82,8.5,5.45,5.64,,,,
Nov-21-2024,6.82,8.5,5.45,5.57,,,,
Nov-22-2024,6.82,8.5,5.45,5.6,,,,
Nov-23-2024,6.82,8.5,5.45,5.6,,,,
Nov-24-2024,6.82,8.5,5.45,5.6,,,,
Nov-25-2024,6.61,7.31,5.45,5.63,,,,
Nov-26-2024,6.61,7.31,5.45,5.56,,,,
Nov-27-2024,6.61,7.31,5.45,5.56,,,,
Nov-28-2024,6.61,7.31,5.45,5.7,,,,
Nov-29-2024,6.61,7.31,5.45,5.68,,,,
Nov-30-2024,6.61,7.31,5.45,5.68,,,,
Dec-01-2024,6.61,7.31,5.45,5.68,,,,
Dec-02-2024,6.61,7.31,5.45,5.6,,,,
Dec-03-2024,6.61,7.31,5.45,5.63,,,,
Dec-04-2024,6.61,7.31,5.45,5.47,,,,
Dec-05-2024,6.61,7.31,5.45,5.51,,,,
Dec-06-2024,6.61,7.31,5.45,5.61,,,,
Dec-07-2024,6.61,7.31,5.45,5.61,,,,
Dec-08-2024,6.61,7.31,5.45,5.61,,,,
Dec-09-2024,6.61,7.31,5.45,5.61,,,,
Dec-10-2024,6.61,7.31,5.45,5.56,,,,
Dec-11-2024,6.61,7.31,5.45,5.55,,,,
Dec-12-2024,6.61,7.31,5.45,5.58,,,,
Dec-13-2024,6.61,7.31,5.45,5.6,,,,
Dec-14-2024,6.61,7.31,5.45,5.6,,,,
Dec-15-2024,6.61,7.31,5.45,5.6,,,,
Dec-16-2024,6.61,7.31,5.45,5.53,,,,
Dec-17-2024,6.61,7.31,5.45,5.61,,,,
Dec-18-2024,6.61,7.31,5.45,5.47,,,,
Dec-19-2024,6.61,7.31,5.45,5.49,,,,
Dec-20-2024,6.61,7.31,5.45,5.49,,,,
Dec-21-2024,6.61,7.31,5.45,5.49,,,,
Dec-22-2024,6.61,7.31,5.45,5.49,,,,
Dec-23-2024,6.61,7.31,5.45,5.55,,,,
Dec-24-2024,6.61,7.31,5.45,5.56,,,,
Dec-25-2024,6.61,7.31,5.45,5.56,,,,
Dec-26-2024,6.61,7.31,5.45,5.56,,,,
Dec-27-2024,6.61,7.31,5.45,5.59,,,,
Dec-28-2024,6.61,7.31,5.45,5.59,,,,
Dec-29-2024,6.61,7.31,5.45,5.59,,,,
Dec-30-2024,6.61,7.31,5.45,5.54,,,,
Dec-31-2024,6.61,7.31,5.45,5.48,,,,
Jan-01-2025,6.61,7.31,5.45,5.48,,,,
Jan-02-2025,6.61,7.31,5.45,5.52,,,,
Jan-03-2025,6.61,7.31,5.45,5.57,,,,
Jan-04-2025,6.61,7.31,5.45,5.57,,,,
Jan-05-2025,6.61,7.31,5.45,5.57,,,,
Jan-06-2025,6.61,7.31,5.45,5.56,,,,
Jan-07-2025,6.61,7.31,5.45,5.58,,,,
Jan-08-2025,6.61,7.31,5.45,5.59,,,,
Jan-09-2025,6.61,7.31,5.45,5.52,,,,
Jan-10-2025,6.61,7.31,5.45,5.48,,,,
Jan-11-2025,6.61,7.31,5.45,5.48,,,,
Jan-12-2025,6.61,7.31,5.45,5.48,,,,
Jan-13-2025,6.61,7.31,5.5,5.4,,,,
Jan-14-2025,6.61,7.31,5.5,5.54,,,,
Jan-15-2025,6.56,7.31,5.5,5.46,,,,
Jan-16-2025,6.56,7.31,5.5,5.48,,,,
Jan-17-2025,6.52,7.31,5.5,5.52,,,,
Jan-18-2025,6.52,7.31,5.5,5.52,,,,
Jan-19-2025,6.36,7.2,5.5,5.52,,,,
Jan-20-2025,6.36,7.2,5.5,5.53,,,,
Jan-21-2025,6.36,7.2,5.5,5.51,,,,
Jan-22-2025,6.36,7.2,5.5,5.51,,,,
Jan-23-2025,6.36,7.2,5.5,5.51,,,,
Jan-24-2025,6.36,7.2,5.5,5.45,,,,
Jan-25-2025,6.36,7.2,5.5,5.45,,,,
Jan-26-2025,6.36,7.2,5.5,5.45,,,,
Jan-27-2025,6.36,7.2,5.5,5.45,,,,
Jan-28-2025,6.36,7.2,5.5,5.5,,,,
Jan-29-2025,6.39,7.2,5.5,5.61,,,,
Jan-30-2025,6.39,7.2,5.5,5.73,,,,
Jan-31-2025,6.39,7.2,5.5,5.78,,,,
Feb-01-2025,6.39,7.2,5.5,5.78,,,,
Feb-02-2025,6.39,7.2,5.5,5.78,,,,
Feb-03-2025,6.39,7.2,5.5,5.66,,,,
Feb-04-2025,6.39,7.2,5.5,5.62,,,,
Feb-05-2025,6.39,7.2,5.5,5.72,,,,
Feb-06-2025,6.39,7.2,5.5,5.83,,,,
Feb-07-2025,6.39,7.2,5.5,5.92,,,,
Feb-08-2025,6.39,7.2,5.5,5.92,,,,
Feb-09-2025,6.39,7.2,5.5,5.92,,,,
Feb-10-2025,6.39,7.2,5.5,5.78,,,,
Feb-11-2025,6.4,7.2,5.5,5.8,,,,
Feb-12-2025,6.4,7.2,5.5,5.87,,,,
Feb-13-2025,6.4,7.2,5.5,5.89,,,,
Feb-14-2025,6.4,7.2,5.5,6,,,,
Feb-15-2025,6.4,7.2,5.5,6,,,,
Feb-16-2025,6.4,7.2,5.5,6,,,,
Feb-17-2025,6.4,7.2,5.5,5.94,,,,
Feb-18-2025,6.4,7.2,5.5,5.94,,,,
Feb-19-2025,6.4,7.2,5.5,5.88,,,,
Feb-20-2025,6.4,7.2,5.5,5.88,,,,
Feb-21-2025,6.4,7.2,5.5,5.94,,,,
Feb-22-2025,6.4,7.2,5.5,5.94,,,,
Feb-23-2025,6.4,7.2,5.5,5.94,,,,
Feb-24-2025,6.88,7.65,5.55,6.68,,,,
Feb-25-2025,6.88,7.65,5.55,6.52,,,,
Feb-26-2025,6.9,7.65,5.55,6.35,,,,
Feb-27-2025,6.9,7.65,5.55,6.75,,,,
Feb-28-2025,6.9,7.65,5.55,6.68,,,,
Mar-01-2025,6.9,7.65,5.55,6.68,,,,
Mar-02-2025,6.9,7.65,5.55,6.68,,,,
Mar-03-2025,6.9,7.65,5.55,6.75,,,,
Mar-04-2025,6.9,7.65,5.55,6.73,,,,
Mar-05-2025,6.91,7.65,5.55,6.75,,,,
Mar-06-2025,6.91,7.65,5.55,6.59,,,,
Mar-07-2025,6.91,7.65,5.55,6.44,,,,
Mar-08-2025,6.91,7.65,5.55,6.44,,,,
Mar-09-2025,6.91,7.65,5.55,6.44,,,,
Mar-10-2025,6.91,7.65,5.55,6.49,,,,
Mar-11-2025,6.91,7.65,5.55,6.39,,,,
Mar-12-2025,6.91,7.65,5.55,6.26,,,,
Mar-13-2025,6.91,7.65,5.55,6.31,,,,
Mar-14-2025,6.91,7.65,5.55,6.43,,,,
Mar-15-2025,6.91,7.65,5.55,6.43,,,,
Mar-16-2025,6.91,7.65,5.55,6.43,,,,
Mar-17-2025,6.91,7.65,5.55,6.38,,,,
Mar-18-2025,6.91,7.65,5.55,6.45,,,,
Mar-19-2025,6.91,7.65,5.55,6.46,,,,
Mar-20-2025,6.91,7.65,5.55,6.51,,,,
Mar-21-2025,6.91,7.65,5.55,6.66,,,,
Mar-22-2025,6.91,7.65,5.55,6.66,,,,
Mar-23-2025,6.91,7.65,5.55,6.66,,,,
Mar-24-2025,6.91,7.65,5.55,6.68,,,,
Mar-25-2025,6.91,7.65,5.55,6.66,,,,
Mar-26-2025,6.91,7.65,5.55,6.72,,,,
Mar-27-2025,6.91,7.65,5.55,6.72,,,,
Mar-28-2025,7.01,8.1,5.55,6.86,,,,
Mar-29-2025,7.01,8.1,5.55,6.86,,,,
Mar-30-2025,7.01,8.1,5.55,6.86,,,,
Mar-31-2025,7.01,8.1,5.55,6.85,,,,
Apr-01-2025,7.01,8.1,5.55,6.86,,,,
Apr-02-2025,7.04,8.1,5.55,6.88,,,,
Apr-03-2025,7.04,8.1,5.55,6.9,,,,
Apr-04-2025,7.04,8.1,5.55,6.9,,,,
Apr-05-2025,7.04,8.1,5.55,6.9,,,,
Apr-06-2025,7.04,8.1,5.55,6.9,,,,
Apr-07-2025,7.04,8.1,5.55,6.64,,,,
Apr-08-2025,7.04,8.1,5.55,6.66,,,,
Apr-09-2025,7.04,8.1,5.55,6.69,,,,
Apr-10-2025,7.04,8.1,5.55,6.94,,,,
Apr-11-2025,7.04,8.1,5.55,6.75,,,,
Apr-12-2025,7.04,8.1,5.55,6.75,,,,
Apr-13-2025,7.04,8.1,5.55,6.75,,,,
Apr-14-2025,7.04,8.1,5.55,6.82,,,,
Apr-15-2025,7.04,8.1,5.55,6.79,,,,
Apr-16-2025,7.04,8.1,5.55,6.85,,,,
Apr-17-2025,7.04,8.1,5.55,6.84,,,,
Apr-18-2025,7.04,8.1,5.55,6.84,,,,
Apr-19-2025,7.04,8.1,5.55,6.84,,,,
Apr-20-2025,7.04,8.1,5.55,6.84,,,,
Apr-21-2025,7.04,8.1,5.55,6.84,,,,
Apr-22-2025,7.04,8.1,5.55,6.8,,,,
Apr-23-2025,7.04,8.1,5.55,6.8,,,,